date,date_label,region_code,domaine_code,code_indicateur,valeur,unite,source_code,version_serie,fiabilite,qualite_flag,fichier_source,date_insertion
2011-10-01,2011-10,MA00,?,BAM.ACTIF,178259.84709906715,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2011-11-01,2011-11,MA00,?,BAM.ACTIF,179559.0368266329,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2011-12-01,2011-12,MA00,?,BAM.ACTIF,182073.37444284407,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2012-01-01,2012-01,MA00,?,BAM.ACTIF,183012.98732725997,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2012-02-01,2012-02,MA00,?,BAM.ACTIF,181922.71351390413,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2012-03-01,2012-03,MA00,?,BAM.ACTIF,186929.07461950002,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2012-04-01,2012-04,MA00,?,BAM.ACTIF,181452.15325007815,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2012-05-01,2012-05,MA00,?,BAM.ACTIF,180979.76127852677,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2012-06-01,2012-06,MA00,?,BAM.ACTIF,186218.0065034422,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2012-07-01,2012-07,MA00,?,BAM.ACTIF,182355.9783492519,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2012-08-01,2012-08,MA00,?,BAM.ACTIF,183834.37870807195,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2012-09-01,2012-09,MA00,?,BAM.ACTIF,183783.91636365,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2012-10-01,2012-10,MA00,?,BAM.ACTIF,180735.05417322996,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2012-11-01,2012-11,MA00,?,BAM.ACTIF,180667.0871298909,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2012-12-01,2012-12,MA00,?,BAM.ACTIF,188468.833787266,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2013-01-01,2013-01,MA00,?,BAM.ACTIF,179734.0431965997,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2013-02-01,2013-02,MA00,?,BAM.ACTIF,178890.58009378923,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2013-03-01,2013-03,MA00,?,BAM.ACTIF,180131.4140457851,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2013-04-01,2013-04,MA00,?,BAM.ACTIF,178437.66056347257,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2013-05-01,2013-05,MA00,?,BAM.ACTIF,177427.4343847534,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2013-06-01,2013-06,MA00,?,BAM.ACTIF,183796.57719076998,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2013-07-01,2013-07,MA00,?,BAM.ACTIF,177541.996560015,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2013-08-01,2013-08,MA00,?,BAM.ACTIF,179803.18028536843,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2013-09-01,2013-09,MA00,?,BAM.ACTIF,179399.64235649075,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2013-10-01,2013-10,MA00,?,BAM.ACTIF,181656.23045263,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2013-11-01,2013-11,MA00,?,BAM.ACTIF,184198.72600788999,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2013-12-01,2013-12,MA00,?,BAM.ACTIF,188607.43078107,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2014-01-01,2014-01,MA00,?,BAM.ACTIF,182734.38820314998,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2014-02-01,2014-02,MA00,?,BAM.ACTIF,194086.01950867003,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2014-03-01,2014-03,MA00,?,BAM.ACTIF,202525.83339000004,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2014-04-01,2014-04,MA00,?,BAM.ACTIF,205367.87644989244,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
2014-05-01,2014-05,MA00,?,BAM.ACTIF,209979.6495325914,?,BAM,recente,2,,bkam\2005\25-compte-de-patrimoine-des-opcvm-autres-que-monetaires-janv-2005-sept-2023.xlsx,2026-07-23T21:00:01.625922+0000
