date,date_label,region_code,domaine_code,code_indicateur,valeur,unite,source_code,version_serie,fiabilite,qualite_flag,fichier_source,date_insertion
2007-01-01,2007,MA00,BUDGET,DEFICIT.BUDGET,56526.0,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2007-01-01,2007,MA00,BUDGET,DEFICIT.BUDGET,57191.0,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2007-01-01,2007,MA00,BUDGET,DEFICIT.BUDGET,56317.0,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2008-01-01,2008,MA00,BUDGET,DEFICIT.BUDGET,58128.0,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2008-01-01,2008,MA00,BUDGET,DEFICIT.BUDGET,60096.0,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2008-01-01,2008,MA00,BUDGET,DEFICIT.BUDGET,63574.0,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2008-01-01,2008,MA00,BUDGET,DEFICIT.BUDGET,64472.0,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2009-01-01,2009,MA00,BUDGET,DEFICIT.BUDGET,64959.0,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2009-01-01,2009,MA00,BUDGET,DEFICIT.BUDGET,65640.0,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2009-01-01,2009,MA00,BUDGET,DEFICIT.BUDGET,66852.0,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2009-01-01,2009,MA00,BUDGET,DEFICIT.BUDGET,73331.0,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2010-01-01,2010,MA00,BUDGET,DEFICIT.BUDGET,76187.0,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2010-01-01,2010,MA00,BUDGET,DEFICIT.BUDGET,77744.0,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2010-01-01,2010,MA00,BUDGET,DEFICIT.BUDGET,78796.0,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2010-01-01,2010,MA00,BUDGET,DEFICIT.BUDGET,79076.3,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2011-01-01,2011,MA00,BUDGET,DEFICIT.BUDGET,79578.9,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2011-01-01,2011,MA00,BUDGET,DEFICIT.BUDGET,79735.7,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2011-01-01,2011,MA00,BUDGET,DEFICIT.BUDGET,83106.9,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2011-01-01,2011,MA00,BUDGET,DEFICIT.BUDGET,86599.5,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2012-01-01,2012,MA00,BUDGET,DEFICIT.BUDGET,84972.7,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2012-01-01,2012,MA00,BUDGET,DEFICIT.BUDGET,85348.1,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
